poi_id,poi_ind,rec_id,rec_ind
sg:c932d07c1ee14970a63a23f95c0a7bbf,4055,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:c93a098a403745bb8e1ef81e03c9a9ca,4056,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:c94df37b5007472280258cf630afad98,4057,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:c951e043c49243368468ec3595dcd214,4058,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:c96d29226ba64f73980a1c8951b26271,4059,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:c989f6a3324943bfb0adfc7d8b6501d7,4060,sg:4435703ae5b44067ae640db52da3459c,1502
sg:c9af05299dcf49738e6d3c68e32ed3ed,4061,sg:4435703ae5b44067ae640db52da3459c,1502
sg:c9c521f34d404de89825d9930dda8a0e,4062,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:c9e42911626e4b848cd8a376160a5e9e,4063,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:c9e9462d91c14901ba9139cd403a1c66,4064,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:c9eacf4cb5674083b7ff04b39e17a166,4065,sg:4435703ae5b44067ae640db52da3459c,1502
sg:ca04e943f08e44fba5e269f05e3b9604,4066,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:ca0ad8ac2bd0410aad3383287ba0a9b0,4067,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:ca18d91d02c344f6b3b51232f722d4e2,4068,sg:4435703ae5b44067ae640db52da3459c,1502
sg:ca1c4e6429d44b82b5f91d63df2cd0c3,4069,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:ca2868823c344dceb8c8ae9d7224c458,4070,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:ca340334ab6c434cb0b8e26bfb9d539d,4071,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:ca357075f11143548f06336cea9722ee,4072,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:ca4a015f4d754de1a5dbf2172a3aea70,4073,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:ca4b9e6653754d1ab35f3856f69a953b,4074,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:ca54daf7d9be4358b07cfc77db1b8ccb,4075,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:ca687814032c411d95d3fb756ca76f71,4076,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:ca6f0f72e9fe410eaed16181d2fc5fa4,4077,sg:2c122036e91d45ad83511fa47ed45e2b,1007
sg:ca95f1e94194404c946c9292f7832a47,4078,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:cabe4c8a284e4572ac15dbbdc74ed0fa,4079,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cacc965afba04ec6b1b795aa458c63f1,4080,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:cad3cafde650472290514ec591ce1c8d,4081,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:cadba61bf6d240e79ac1591aebab7938,4082,sg:3ae4cb65667b425eb76397d0a9df0b3e,1313
sg:caddb0c051e14e9aa092f6a16b40a6c5,4083,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:cb0072cc139f4ef5bb00033b3e9bd830,4084,sg:bb520ed803a0471b83e45a3802e6d0df,3804
sg:cb08919a8cc6439ea38f6642a4e7f705,4085,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cb352f8b27c9496aa7ddbcd19707ea19,4086,sg:4435703ae5b44067ae640db52da3459c,1502
sg:cb3cdc44b67c4f88a155ab8393651303,4087,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:cb4ad753675846a4a3139b7cb8e0dec0,4088,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:cb4e30861cf04bcdad856bfe6850cf5b,4089,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:cba8606177c74ea6b2443a6a68e8634d,4090,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cbb60ae3f0924e8a96f8feb0e5595481,4091,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:cbb6615c8a1d4b8faf31d59a11a75c8f,4092,sg:ab58a2d956ee436ab5ab8a5cc3dfef97,3492
sg:cbc7e2ee26634a2b8374c903eb64790d,4093,sg:0ca3d7464b6e4e1c91ad96d0f3f6b7fe,283
sg:cbe086cf9562454fb51539f769024987,4094,sg:73952d46bfbb4d748520de693e4968f2,2428
sg:cbe3d8d7135a48ba94353562013bb9af,4095,sg:4435703ae5b44067ae640db52da3459c,1502
sg:cc0b79fdad254729920a3d80e8ac40f1,4096,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:cc2728a357304a89a8377b4b105c3be0,4097,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:cc290ee4399d4793a288d62e894bcc10,4098,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cc438388f6f842548bf8107996a56f33,4099,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:cc4a2b21b6cd442e80e47cb0b13b46a7,4100,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:cc6b6c1f0df440479141846262097eed,4101,sg:4435703ae5b44067ae640db52da3459c,1502
sg:cc96466337b6443ca77255be894f1ab6,4102,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:cc992296712342bbafff34064ae087f5,4103,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cca12da4ccf04a27a36be6b615aab782,4104,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:ccab6ce0c06e4f1ebe47275c619b3ae0,4105,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:ccbe1d9910aa4fb69c621a1677db7fbb,4106,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:ccc85667406d49508b5bf80798782b4f,4107,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:ccd6f087910f4c5598c3831a2ad20923,4108,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:ccd71efef8e24cddbc8e6a47f4edfa89,4109,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cce3e421a81843ce9d51f3c93fa7b07f,4110,sg:73952d46bfbb4d748520de693e4968f2,2428
sg:ccebb4e20a2d4daa95348ec078b74232,4111,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:ccfeca7421474b26b87d78378da0ad0d,4112,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:cd067fcd8463456c9dbae2b5177dbc8a,4113,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:cd0e4448a4ef44c188d78144497d1800,4114,sg:4435703ae5b44067ae640db52da3459c,1502
sg:cd10509e19dc463f8f5fe99384965516,4115,sg:b79623ec1524450daacdd87dbae5a817,3735
sg:cd302999c27540bcbae5d44af6d6eeed,4116,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:cd350d22aff24d0983a91c89ce6048a4,4117,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:cd3a7fd656854bcb98e7a94ba349c0fa,4118,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cd3f0681f3094b7ca0864c6a427000c9,4119,sg:4435703ae5b44067ae640db52da3459c,1502
sg:cd40466e14ae476395af148544bd14e3,4120,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cd528baaf8df436eb6e362de3e3c3bf6,4121,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:cd68c72309fa42f498c2ac7b11b26e37,4122,sg:4435703ae5b44067ae640db52da3459c,1502
sg:cd6b4a292a05436a95162ae5eb56f18a,4123,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cd7e8168cd1043efbbae2141907bb1f0,4124,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:cda0033460c5437e9b634d013783f7b2,4125,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cda68afbdb9844bf88c235fc70ef7c92,4126,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:cdb9f4bef64f4e659238185b6cb7f99e,4127,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cdc1c273536848f0929c469a57140244,4128,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:cdc7e3b7c5c34f47976c9e217bf07bc2,4129,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:cdd3e4794f0f4f47a213e685b459523e,4130,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cdf0e8db7c7a44fba039cc4f5a41f89f,4131,sg:66c59f90200042199a1b41d379495d12,2195
sg:ce0b6a326d76445a88077cfa70408e5f,4132,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:ce16c8e795a945e6b9b2a7e15cb8d7eb,4133,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:ce1cf1d1f2e04c53a3fe0bc16f55b3ba,4134,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:ce23bcb535ff463288b96ed5b6275d61,4135,sg:4435703ae5b44067ae640db52da3459c,1502
sg:ce2564397aaa49be96d1effcca67b55f,4136,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:ce2aaf99ace1472992148da9f4af4932,4137,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:ce4a791914b94958a2ef0213f047f4c0,4138,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:ce4fe1e0d1e84dabb1383c0ab9922985,4139,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:ce65762c15a44c45b4271c71dad39af5,4140,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:ce7259a1e5cf495688de06ae6f16f91a,4141,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:ce744750d90041e6874009909de67918,4142,sg:4435703ae5b44067ae640db52da3459c,1502
sg:ce790f1f054f40a89ddd9effc89530fc,4143,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:ce8f78574c8f41beaa15b1189a63bed8,4144,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:ce94ffc5948e4ec7bf3798a0290f5afe,4145,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:ce9f58631be44343b1b1d31970beb0a6,4146,sg:4435703ae5b44067ae640db52da3459c,1502
sg:ceb599b902194ead8812ab82b4e49fd9,4147,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:ceb9f43032a14bfeb3756494a739852c,4148,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cecda11c494646eeb9cdf3af291c2789,4149,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:ced451b926574fe7859b305b9b0ddcf0,4150,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:ced5ca2321da4eafb5d034fe7cd6297f,4151,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:cee41683857045d0a076dd1b8c86782d,4152,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:cee49753799c440eac1d6a2537088284,4153,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:cee59af45e484a1b8ae937bfa0ed4af1,4154,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:cf1307c5ac774d9fa85b14274af04941,4155,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:cf16e5389b1140469f382e62f0d05f4d,4156,sg:4435703ae5b44067ae640db52da3459c,1502
sg:cf17e40c39e04cd4a4b381174f2547bd,4157,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:cf1b280cf6914cce824eca200e34976e,4158,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cf243361f36c4e6bac1718d09f2a6547,4159,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:cf32f18ed1cc483cbc704f709a22560c,4160,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:cf69e1d4c5e94b469e886dc8635ca2b6,4161,sg:2fbb9880ca3f409a8a49d70018977af4,1077
sg:cf708f3b61f84a37af92ffb500d9ded7,4162,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:cf8ef62174f641e7afefb6fb9509428d,4163,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:cfaf535a0c314ac4bf1c11407e9f5f9e,4164,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:cfb9844159294267ad1ad84c1a23e493,4165,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:cfd7e791d75140e89502d696639290f7,4166,sg:4435703ae5b44067ae640db52da3459c,1502
sg:cfdccf52965e414dbc9e332f3e7a6035,4167,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:cfe3fc993b73444a872df7905750f701,4168,sg:ab48b4066d7f4ece82cc5d26a8ce2df7,3491
sg:cff5856f08c74caaa7d18696525265b2,4169,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:cff7e65347064c3dbb3c8f8ac9676738,4170,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d01a4511478a4b87b20ec94ccb401eec,4171,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:d022c6e095d143b2b7bf285e479f448b,4172,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d02a889b4df94583bf92d4ad43649f73,4173,sg:2c122036e91d45ad83511fa47ed45e2b,1007
sg:d0324581a9454867845020441128f33c,4174,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:d037ad25316c443aa81909297d055ea8,4175,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d03c646fc9f149ac9556d712c878cf75,4176,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:d044d5a9434341af81f4198950425e28,4177,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:d05ce320e16c4fb79205923ca9e237fb,4178,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d06255335fd94777a78104760dd01d43,4179,sg:debedb9ec72e436d8365997c58058290,4449
sg:d062b308d1864626a6b482bafd98722b,4180,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:d07b403b571246c88997114c6ada40bc,4181,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d07ec3bf12e0481e8e2eef66c7e627ff,4182,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d0806f215fac42d5a20fbb78a35f041c,4183,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d08716139c364e56a37ea2fe89d12390,4184,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:d08bcdc0e5294adcb1fe014ab98743f0,4185,sg:a3e999780d254d7e87a28ea9f4ca82d1,3351
sg:d08f181e93c64d3999198b66f5c3e335,4186,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d091391c25a742edb5adfa07f42ab1d7,4187,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d0b31c1e6dba4400bb31070baa1ce0f2,4188,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d0bab94085014647a40ee74b59f3a5b3,4189,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d0bb876d8d70491fa78be6706a3238f0,4190,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d0c8d6afe4e6465d902206ff09c6954e,4191,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d0ce0dc5d9104ef1bb4496eddf19a4a2,4192,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d0cf1442def94bc0aa0df0f1279bc2b9,4193,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d0d5a34901e64244bdb128c14d5f02a2,4194,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d11001ee0cc641acb2fc1797d199be94,4195,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d111faa3bd2041d6965fda17443385bc,4196,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d11fe97fcbed4fde9e594f9aeef9ec40,4197,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:d12b0dfd277a4147b443e60344141aa0,4198,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d12f3e4fb9ce41db95106dde13c377d8,4199,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d1386f66c8204d53b386e0b79683ff10,4200,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d15af9e418d746d59a4cf6af7c11fbc8,4201,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d174502460a64ea4b16fd00f9c12ab53,4202,sg:4435703ae5b44067ae640db52da3459c,1502
sg:d1754b6466714b849fca9b5f6f2b22d8,4203,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d18b9b6a8c024d70aaf4e0a4d8feb91c,4204,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d19e5021991e4228aadecaa045c23dec,4205,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d1a9e70ea3fe4bffb2eec3ed95aad189,4206,sg:2a4a7b4121bf4c97bc5a7c2f42e330cf,966
sg:d1c59a4af7e74610b3dfbbd609206627,4207,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d1e21f4274424635bc7c8a7e81a01295,4208,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d20773760c584eec9579a7c6152863f8,4209,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:d214ce853df14d22accff3a6d4ea5d13,4210,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:d221d1898ca647f39889a322fd7bedbf,4211,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d2403b8ab86b47e3a5d3ebd25a951266,4212,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:d243ee2ccbf341549194af04e9159bcf,4213,sg:1f6c1e4d117d4f70a27f4084c1085756,744
sg:d261076fc8804179a047a4d2d303654f,4214,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:d274b768f1e24f2bb7a391b58eacb8ef,4215,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:d2758563a3ee44a69f80c001b10a03d9,4216,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d283540865b1415a87d0da267120833a,4217,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:d28c09a1164d49e5ae13a8d6b7052f7c,4218,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d2aa43afd6ab4be6afb83127bf62c8e2,4219,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d2b4a45d52734c31a17a07a77d17704a,4220,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d2b612cebcc44b08a75442499e75c3d3,4221,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d2bc55938ccb4e61846f5eee4a6da8a3,4222,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d2bf2e1493d34d82a81c62dbfea80c95,4223,sg:4435703ae5b44067ae640db52da3459c,1502
sg:d2d753d0711445e9ac2e4e0bbf310d70,4224,sg:4435703ae5b44067ae640db52da3459c,1502
sg:d2e6f65cfd60406f9ac5568c81048c23,4225,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d2f624e504e94d5c80f869a91f1264c0,4226,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d2f84a6e367c4d958ab7043333057a9b,4227,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d2fb546c69fe4b8e96856fc9fc43e844,4228,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d30f955ca9844f5dbb71aab4a3ef705b,4229,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:d31859d51ca24644841f0df7d515a16a,4230,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d35f758221014946aaf279aec5e50d03,4231,sg:debedb9ec72e436d8365997c58058290,4449
sg:d35f9dfce1cd4426a876fe8087a406f9,4232,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d36f88d4f5e14c28833dd34a8ed6f413,4233,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d3822f85213b4091bd7819b0c8260bf3,4234,sg:bb520ed803a0471b83e45a3802e6d0df,3804
sg:d38c247d50364335ad218f2ad7f14600,4235,sg:42c2824c66124cb98eb16f67709a63bf,1470
sg:d3957e90d2d9407e8b7840cec7cfc04e,4236,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:d3a24ea292154365a6002703c8a3f419,4237,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d3a4f0708d63487785b51861ea7f528f,4238,sg:06890444349c4d67bf10f24d9b64425f,140
sg:d3b8e895a1e54348995f80e2da40e4e1,4239,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d3c7e398d4924233af54ebd2f506f525,4240,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d3dabe56e85a430bbd9ba7d6006dad98,4241,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d3e8a39e23db4ed8916fc22627441c19,4242,sg:e9a5580fe24b4901abae7e34ce71696f,4654
sg:d3eabcd1da784d1a8a05be8d1b0008ef,4243,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d41433b7cf1544c1a757cd6234bc38d1,4244,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d41b8269842e4c75839bf6509cb35914,4245,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d41ffa36b43f4f748803cea5d9b2826c,4246,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d435444a328e4210933ba4be1fe9a28c,4247,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d436751ea4a74b93b0064e9666b8dc3d,4248,sg:06890444349c4d67bf10f24d9b64425f,140
sg:d465a0267ce24aefaa3bc1f86aa07ba7,4249,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d494ac27c8ca471ab98d6c462bc52b90,4250,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d498d80a9329419bb34d5ebd5d3b766c,4251,sg:4435703ae5b44067ae640db52da3459c,1502
sg:d4acea3c61a14b178c6322a3646cd3d8,4252,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d4afcd15bfeb4359afdba6d20e13897a,4253,sg:35a18d80c9fc4cc2bbeaba3a718a57f6,1203
sg:d4b7f5f05fe24446895e59dcb17dedd0,4254,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:d4c7402e53d2495aa2532fc82be7265a,4255,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d4d8bb7264934d668d93fe796ca7dbb9,4256,sg:73952d46bfbb4d748520de693e4968f2,2428
sg:d4da68aa493944bab9b3541878fd8eee,4257,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:d4de24e49c744df3959719693e18f9a1,4258,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d4e83e906fa54232bf77d47d780b5170,4259,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d4e9345eacd440979aeeef7413f8fc20,4260,sg:47cac40c03c74909b55d8253744d835c,1571
sg:d4eaaa863e0d4065811bf9f9474cc2e9,4261,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:d5082fa127ba444fbbf601333e78b0f2,4262,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d5199b4c679f403194f4a1df93dcc9db,4263,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d523c4e60af84bbbba75e65a1e8b896d,4264,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d536151435434d998f4f2e0e6bd27670,4265,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d53a7e48caa24778ac2692ceaab0cd1b,4266,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d53ca6023c7a43848149954a007f7efd,4267,sg:66c59f90200042199a1b41d379495d12,2195
sg:d53ec590acb9412b85cea1552fffa931,4268,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d54f10dbadab4e39a5432ff4f6fc183b,4269,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:d5539bd98f104e1da6ba784bbce3be98,4270,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d5564713bae94d0db038562861909055,4271,sg:37359a9639bf452ab73fb16a1033e933,1232
sg:d564e248c544478caaaef716be083c63,4272,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d576b735fe414c97abe22e87d8828d49,4273,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d5802c3bf8b34180b482da6183a608c0,4274,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:d581cd8510fa47c6b5544bd92cf35695,4275,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d594fc35e8e24f7abfcda2479c4ec972,4276,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d5a0ade1d9564aa582c926edad4c61cc,4277,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d5cadfa257934e07a26685aef3d35b03,4278,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:d5d0e4edd9054966aeaa7326c16920b4,4279,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d5d5c4a33ee340ed87e2698dad155096,4280,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d5d935268a1f4bc7afd170efcf0ca03b,4281,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:d5ee249a060e473eb67004948b09470b,4282,sg:3ae4cb65667b425eb76397d0a9df0b3e,1313
sg:d5f15eb28272450f9df762824ce26c0b,4283,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d60a88d5c9bc484288488195611582df,4284,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d629ffeaa36a4cb2baab5a6ed74a22d2,4285,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d62db160220540d790f3cfe982b772b1,4286,sg:2039b3a45e7d4931b99f23cbb08b66b5,758
sg:d633bdc859f64f5ca5383abb85c3e9a5,4287,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:d63f5c86e7584c979ac696ca539cc370,4288,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d658f7fb65374c099a0d465750df6085,4289,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d6619f169cbe4179a89bce619899b3b1,4290,sg:e3183a5810b0453f9d9199be8e450994,4531
sg:d6752e6b04654c3ab8efab0dd08fedab,4291,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d67673aec98c47f99cf3d158047db173,4292,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d69698b4fc214ccdb39560e1db2a01cb,4293,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:d69a1941d9174d36adff48006be44522,4294,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d69f258d39e94afa934d2e415b8a57f0,4295,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d6accb4e5dd54088b2cdfb03de8145dc,4296,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d6b327cebb994bfd8db2e3257caf9eb6,4297,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d6bad03142b64e048edd38f78faa3943,4298,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d6c15546ab464eec991382fbf14725ca,4299,sg:47cac40c03c74909b55d8253744d835c,1571
sg:d6c822b6adcb4c3088bdca541e98a3c4,4300,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:d6ce11c6c35d4c90ad5968d69f09009d,4301,sg:fefcf7edbe4b486ca99f05bc2350fa7d,5061
