"","poi_id","poi_cbg","count_sum","bg_atl_dist_mean","med_income_poi","PRD","PID","X","count","group1_poi","group2_poi","group3_poi","group4_poi","group5_poi","white_poi","black_poi","other_poi","n_visit","visitor_home_cbg","new_cate","med_dist","location_name","top_category","sub_category","street_address","city","latitude","longitude","naics_code","GEOID","ALAND","AWATER","group1_home","group2_home","group3_home","group4_home","group5_home","white_home","black_home","other_home","disc_income","disc_race","income_ineq","race_ineq","white_domi","high_domi","white_disc","high_disc"
"3255","sg:9f325d050ddc4c74bc78ccded081a762",131210077063,4,10118.08575,68328,0.503957516,0.274079324,4020,4,0.486062717770035,0.264808362369338,0.222996515679443,0.0191637630662021,0.00696864111498258,0.070801317233809,0.680570801317234,0.25192096597146,4,1,"health/care services",NA,"MedPost Urgent Care","Outpatient Care Centers","Freestanding Ambulatory Surgical and Emergency Centers","3730 Carmia Dr SW","Atlanta",33.656252,-84.511737,621493,131210077063,3455099,62550,0.161194029850746,0.161791044776119,0.334925373134328,0.290746268656716,0.0513432835820896,0.0426697983949892,0.932080642004306,0.0252495596007046,0.855772011025014,0.506312765896647,0.728866160278745,0.648647450054885,-0.496042484083425,-0.725920675958188,0.279641359525892,-0.743843153570129
"3256","sg:9f337af3918b4c2b9702c8088b3eb72a",131210067001,245,5338.13992515625,20649,0.303995772,0.437645928,4021,245,0.378743633895387,0.313154920797635,0.177374962135171,0.0819600366483497,0.0487664465234582,0.0789964696294549,0.888727697527633,0.0445913621733076,245,33,"retail",7216,"Chevron","Gasoline Stations","Gasoline Stations with Convenience Stores","1683 Lakewood Ave SE","Atlanta",33.70802,-84.380263,447110,131210067001,1019787,0,0.503067484662577,0.423312883435583,0.0736196319018405,0,0,0.0138121546961326,0.986187845303867,0,0.468963626810276,0.207235824882864,0.610921109386043,0.750728865724871,-0.696004227898178,-0.562354071521214,0.162644462709556,0.365208296576946
"3257","sg:9f3a81b445d94023a83b35238a3da0b7",131210095013,268,4320.01783511905,250000,0.262460709,0.558013703,4022,268,0.0936349095218308,0.0877104876934477,0.194140908076117,0.19064739605121,0.433866298657394,0.7622020131318,0.138389722097575,0.123588638607889,268,43,"others",4890,"Christ Covenant","Religious Organizations","Religious Organizations","2875 Northside Dr NW","Atlanta",33.832778,-84.406491,813110,131210095013,2334858,0,0.138528138528139,0.0584415584415584,0.0281385281385281,0.0562770562770563,0.718614718614719,0.98828125,0.01171875,0,0.659283297927266,0.476338847573664,0.473787389417209,0.761811929642114,0.737539291034225,0.441986297493326,-0.352750208965775,-0.134753780428752
"3258","sg:9f3dd434a42446c8bf3718753d70ceb5",131210004001,127,4531.87015334815,175000,0.537536238,0.758315902,4023,127,0.152498104607905,0.123864461099947,0.204408770541055,0.199673463599722,0.31955520015137,0.628752461403553,0.280015699308898,0.123976603169496,127,28,"food place",21236,"Twelve Eighty","Restaurants and Other Eating Places","Full-Service Restaurants","1280 Peachtree St NE","Atlanta",33.789555,-84.384936,722511,131210004001,571481,0,0.137123745819398,0.0802675585284281,0.177257525083612,0.0869565217391304,0.518394648829431,0.861728395061728,0.101234567901235,0.037037037037037,0.397678897356122,0.498696631198298,0.263217327502185,0.48712436526415,0.462463762094654,0.24168409804324,-0.411757065065839,-0.145093768177495
"3259","sg:9f4172a037594e1cb7ac11a2fbc9ddd2",131210099004,12,6312.051335,250000,0.523569074,0.580451844,4024,12,0.0810228726222292,0.110056375666822,0.197111347800264,0.23809544397816,0.373713959932525,0.634306816661734,0.271602891051912,0.121899754408434,12,3,"health/care services",25004,"Larry L Webb DMD","Offices of Dentists","Offices of Dentists","4318 Exeter Close NW","Atlanta",33.872595,-84.405025,621210,131210099004,1304449,18968,0,0.100371747211896,0.0520446096654275,0.0669144981412639,0.780669144981413,1,0,0,0.813910370097776,0.759195828798612,0.44837880782137,0.499014680018256,0.476430925609822,0.419548155621634,-0.637296074390178,-0.326481740289147
"3260","sg:9f48a1fc5d884374b67ca5d93e68d0d3",131210017001,95,5509.94049887222,96239,0.958595529,0.848411915,4025,95,0.227444491457371,0.227100329278402,0.241316443340959,0.137345369999674,0.166793365923594,0.391582930908911,0.546714402073758,0.080737367739571,95,19,"retail",19532,"The Fast Food Dude","Specialty Food Stores","Fruit and Vegetable Markets","444 Highland Ave NE Ste 206","Atlanta",33.76218,-84.372502,445230,131210017001,985404,0,0.107125307125307,0.0702702702702703,0.288452088452088,0.200982800982801,0.333169533169533,0.608435303306431,0.342879458474356,0.0606612861234054,0.554298486680391,0.440763397613088,0.166962528153464,0.0599831034252766,-0.0414044711648476,-0.151588084812505,-0.420687315996923,-0.507162841569262
"3261","sg:9f4a1c8407424671b138f5b20b091057",131210036001,200,5307.3253256275,53152,0.573662145,0.71450873,4026,200,0.301023965259008,0.211018927998426,0.240223483943142,0.144127796414685,0.0836058263847395,0.193759131839559,0.733823986893244,0.100246949657009,200,41,"food place",20653,"Rosie's Coffee Cafe","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","48 Northside Dr SW","Atlanta",33.755331,-84.403394,722515,131210026001,956304,0,0.318021201413428,0.326855123674912,0.212014134275618,0.123674911660777,0.019434628975265,0.0115015974440895,0.946325878594249,0.0460063897763578,0.245666863661812,0.448999985977125,0.299772754401151,0.427268804710694,-0.426337855053685,-0.285491270458009,0.394759426096474,0.217457513994289
"3262","sg:9f4fa82df12242cfb25ad270b5313c36",131210093002,80,4062.38961862941,76490,0.136933744,0.580396933,4027,80,0.0961190701586568,0.109760006515626,0.167456779680519,0.156333755979049,0.470330387666149,0.831097545780737,0.0817582895977949,0.110685648214557,80,18,"retail",14745,"Brooks & Black Fine Framing","Home Furnishings Stores","All Other Home Furnishings Stores","349 Peachtree Hills Ave NE Ste C4B","Atlanta",33.817583,-84.376121,442299,131210093002,704468,24426,0.224489795918367,0.131195335276968,0.160349854227405,0.173469387755102,0.310495626822157,0.918831168831169,0.0324675324675325,0.0487012987012987,0.333883372594211,0.199008729693952,0.506452775332298,0.874435904397499,0.863066256182943,0.419603066970915,-0.137024380180694,0.292505183588991
"3263","sg:9f50744391c14b31897b8ce105de2d3e",131210019002,8,10953.4761325,73464,0.468681932,0.945109466,4028,8,0.179688986912373,0.183573851613842,0.327182857334781,0.23151106682639,0.078043237312614,0.145106134125436,0.790151202461174,0.123577768843254,8,2,"health/care services",26080,"The Pain Medicine Center","Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","550 Peachtree St NE","Atlanta",33.768652,-84.386421,621111,131210019002,852986,0,0.106457242582897,0.141361256544503,0.273996509598604,0.245200698080279,0.232984293193717,0.420841683366733,0.505511022044088,0.110220440881764,0.337261374269983,0.573733057619873,0.347441551550027,0.555579837178992,-0.531318068335739,-0.0548905343872105,-0.560375729658383,-0.284075026533806
"3264","sg:9f57ec2c7a124094bac862020fd11005",130890209001,81,5774.491053375,67829,0.894755247,0.915873053,4029,81,0.215226338637067,0.12312944296934,0.237979489774021,0.186738333212073,0.236926395407498,0.464886794313908,0.473369041277865,0.0774207148380128,81,17,"retail",12770,"Cigar Village Atlanta","Other Miscellaneous Store Retailers","Tobacco Stores","492A Flat Shoals Ave SE","Atlanta",33.740825,-84.345857,453991,130890209001,1611599,0,0.247030878859857,0.0807600950118765,0.191211401425178,0.243467933491686,0.237529691211401,0.604682274247492,0.351839464882943,0.0869565217391304,0.178274872612612,0.270860863229624,0.0979191140613192,0.12714003819803,0.105244753036042,0.0841269470131638,-0.261325056328507,-0.0678977038181897
